0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,target
109407.6772,30.421954,32.829588,49.769824,52.802636,-24.478525,-32.861997,-65.697232,93804.24,25.226972,29.485446,47.353825,50.627473,-19.972506,-26.521854,-45.373303,31596.9018,8.067978,10.114626,19.883414,22.483561,-7.297881,-10.519184,-15.81187,31287.4678,7.715078,10.111972,20.621134,23.627314,-7.21108,-10.278406,-15.246152,8732.1762,4.285735,3.519409,10.451298,13.290074,-2.01101,-3.150875,-4.876641,8355.1377,4.109005,3.220123,9.442056,12.104826,-1.872454,-2.788916,-4.111865,42871.3037,9.006405,16.1994,33.752802,38.200484,-10.747888,-16.854913,-22.56182,44887.2851,8.952063,17.172529,37.018221,42.26113,-11.53674,-18.654608,-30.383436,92215.1162,20.966562,28.010395,41.890613,47.248035,-19.009492,-24.680108,-51.330504,94154.8261,20.000238,26.533746,37.931828,41.811976,-18.426422,-24.209121,-48.946918,35917.8178,8.588069,11.45314,20.938569,23.117388,-8.291394,-11.893612,-19.706554,28910.8984,8.513582,9.225727,16.99296,19.250497,-6.664993,-9.577608,-14.49549,10962.5779,4.715435,4.388918,13.184613,17.273755,-2.544973,-4.183202,-6.171702,11317.5149,4.75234,4.23438,12.228184,15.533658,-2.496394,-3.817052,-5.663222,48617.3105,10.03216,18.566282,39.133373,44.902771,-12.658279,-21.057013,-33.551296,43841.8135,9.723561,16.732939,35.509139,40.449344,-11.133479,-17.840764,-26.097444,1.0
109764.7273,30.802007,32.847829,49.746057,53.145415,-24.465208,-32.721322,-65.124652,93692.522,25.44459,29.461246,47.280399,50.625937,-19.95958,-26.722005,-49.293738,31291.1494,7.956543,10.120298,19.930921,22.461114,-7.321511,-10.550914,-16.182786,31115.315,7.642665,10.132303,20.630609,23.411913,-7.221493,-10.322631,-17.514025,8623.5239,4.224575,3.530446,10.468813,13.382917,-2.002665,-3.102175,-4.271723,8270.4599,4.053937,3.224326,9.467753,12.177053,-1.877982,-2.79098,-4.573662,42392.7114,8.873496,16.167551,33.923619,38.182558,-10.717406,-16.783472,-21.839073,44207.0679,8.764498,17.223081,37.241589,42.235343,-11.471412,-18.856832,-28.217844,92127.0391,21.04849,28.073336,41.903399,48.370141,-19.023467,-24.752186,-49.999563,94182.4423,20.112322,26.602127,38.120025,42.962817,-18.396784,-23.830682,-62.189152,35643.9717,8.484874,11.460688,20.95283,23.436548,-8.298998,-11.886549,-18.646923,28636.6236,8.398421,9.222536,17.087725,19.048047,-6.687954,-9.532822,-13.796898,10877.1494,4.672539,4.412185,13.219743,17.369786,-2.517048,-4.099204,-5.749887,11212.1809,4.695426,4.24619,12.369697,15.611165,-2.489217,-3.78145,-5.935485,47941.21,9.847542,18.603715,39.290577,45.332234,-12.50076,-20.663934,-32.881202,43484.0341,9.606351,16.730891,35.608801,40.763224,-11.06981,-17.614617,-26.348631,1.0
109776.4009,31.10326,32.795287,49.823166,53.335464,-24.462576,-32.065345,-60.76705,93395.4004,25.749531,29.52213,47.429361,51.537562,-19.933115,-26.543394,-51.366348,31432.1894,7.983649,10.179095,20.046338,22.576961,-7.35608,-10.407058,-16.075692,31191.8725,7.636609,10.157098,20.819575,23.637553,-7.258844,-10.302797,-15.500939,8648.9197,4.239771,3.533991,10.544881,13.476719,-2.01535,-3.096021,-4.822951,8310.8567,4.087108,3.221341,9.468205,12.402514,-1.888306,-2.766439,-4.212137,42607.8569,8.901011,16.238008,34.117921,38.559256,-10.797313,-16.488528,-21.943102,44291.5914,8.774964,17.248885,37.49428,43.398218,-11.564505,-18.398924,-26.994002,92363.4986,21.407976,28.030823,42.1183,46.804785,-18.958694,-24.636599,-53.398234,94424.6313,20.42765,26.578502,38.060532,41.952023,-18.41422,-23.241183,-52.861123,35703.4795,8.48677,11.501193,21.140174,23.635336,-8.330848,-11.836642,-17.799614,28803.1826,8.432429,9.29061,17.145895,18.819221,-6.725852,-9.393657,-13.909765,10907.7822,4.691057,4.417998,13.304732,17.439161,-2.528255,-4.169404,-6.091137,11237.1706,4.715504,4.23613,12.367682,15.85223,-2.509607,-3.880599,-5.986831,48241.2505,9.910548,18.617494,39.65286,45.513259,-12.613132,-21.573411,-31.620784,43624.602,9.625985,16.792286,35.747425,40.941744,-11.109444,-17.875786,-26.676663,1.0
109561.9226,31.318469,32.832703,49.799821,52.623298,-24.393432,-32.52666,-68.941186,93632.1926,26.142311,29.529166,47.423204,50.644966,-19.933,-26.649893,-46.494122,31660.0444,8.023587,10.183977,19.939645,22.645568,-7.360191,-10.806164,-15.813575,31324.8223,7.658417,10.1597,20.67378,23.454958,-7.280312,-10.459303,-15.82927,8717.2702,4.267292,3.525393,10.447556,13.46186,-2.024088,-3.149251,-4.64924,8377.7139,4.110125,3.23328,9.457601,12.174221,-1.881738,-2.813509,-4.472946,43033.7051,8.981691,16.262153,34.014869,38.789345,-10.857498,-17.002457,-22.795983,44921.3403,8.888842,17.248975,37.152163,42.662676,-11.666043,-19.132225,-26.433508,92369.4619,21.605719,28.074772,42.068609,45.759793,-18.964615,-24.885051,-48.008243,94344.3369,20.556844,26.545672,38.045933,42.435049,-18.389356,-23.562096,-46.035962,35867.3057,8.510496,11.473895,20.939542,23.333444,-8.352601,-12.026926,-17.752174,28981.6599,8.472441,9.286875,17.091979,19.410501,-6.723112,-9.620803,-14.421279,10992.5359,4.718705,4.40547,13.240369,17.268876,-2.560505,-4.257822,-6.216376,11322.052,4.746306,4.258852,12.29233,15.797049,-2.517304,-3.843733,-7.100701,48670.9024,9.986698,18.602088,39.212859,44.823194,-12.745023,-20.924216,-33.344742,44002.0283,9.709509,16.803597,35.524941,40.599522,-11.232813,-18.052352,-27.745104,1.0
109446.1081,31.34972,32.796041,49.789646,53.912961,-24.468178,-32.860028,-60.207862,93451.3696,26.13719,29.438437,47.358759,51.20509,-19.887244,-26.260577,-49.0215,31728.7925,8.04312,10.282201,20.117544,22.515072,-7.356546,-10.454998,-17.488467,31516.3686,7.705651,10.234054,20.731748,23.729785,-7.267629,-10.361352,-16.119226,8742.0083,4.267602,3.536641,10.508419,13.504223,-2.012444,-3.092875,-4.44485,8374.3758,4.099224,3.250114,9.514974,12.406774,-1.876073,-2.790841,-4.072455,43018.1977,8.980526,16.438119,34.204167,39.112248,-10.750636,-16.65977,-23.642491,45135.7998,8.907559,17.420994,37.385804,42.627655,-11.575446,-18.630428,-26.65537,92065.4018,21.588026,28.017123,41.908593,46.16466,-18.921045,-25.348155,-47.6259,94125.2857,20.565062,26.515599,38.047817,42.930047,-18.420967,-23.746509,-51.155716,36241.5366,8.582087,11.579941,21.073505,23.321243,-8.365576,-12.105941,-20.116343,29052.5981,8.488915,9.370565,17.218285,19.090034,-6.717142,-9.517266,-15.066012,11020.333,4.721914,4.419601,13.277779,17.099702,-2.528124,-4.102264,-6.39097,11321.7431,4.72678,4.282494,12.450189,16.123369,-2.4981,-3.819462,-6.242431,48915.6343,10.003562,18.812857,39.557746,45.317132,-12.639751,-21.106648,-31.425872,44104.5376,9.720247,16.969448,35.839103,40.895636,-11.147454,-18.026145,-27.315519,1.0
109385.8621,30.635354,32.858877,49.694713,52.6677,-24.382966,-32.301678,-57.238086,93491.2656,25.307072,29.3771,47.22613,50.187612,-19.890872,-26.161135,-47.65393,31709.3505,8.035595,10.257608,20.161104,22.660184,-7.422572,-10.69689,-16.723989,31378.2407,7.662293,10.237151,20.730057,23.572626,-7.319206,-10.555008,-16.053199,8695.7508,4.243018,3.53657,10.460151,13.434984,-2.03229,-3.143423,-4.592268,8376.3382,4.107194,3.247156,9.549345,12.169801,-1.896712,-2.854561,-4.123245,43010.9502,8.984891,16.414398,34.289563,38.913077,-10.887779,-17.290911,-24.648912,44789.7969,8.832604,17.444764,37.372548,42.700207,-11.730491,-19.271406,-27.948812,92404.5181,21.184932,27.984717,41.919491,45.502823,-19.003863,-24.733357,-46.145275,94179.7324,20.176624,26.493932,38.006913,41.681662,-18.393346,-23.987794,-47.586805,35982.9619,8.525751,11.590898,21.097928,23.201976,-8.412495,-12.10727,-18.910034,29076.5024,8.518147,9.366014,17.277699,19.379133,-6.773696,-9.596922,-14.459667,10948.5886,4.685083,4.421639,13.227004,17.468793,-2.565225,-4.15286,-6.847437,11314.6096,4.741793,4.275134,12.476231,16.279359,-2.524323,-3.901799,-5.914677,48817.9296,9.97981,18.827476,39.477374,45.210816,-12.792332,-21.166342,-30.790753,43983.6665,9.693811,16.941464,35.864961,40.669051,-11.252681,-18.231239,-27.010723,1.0
109538.79,30.916123,32.780876,49.638138,52.826704,-24.339591,-32.051487,-65.567908,93393.9958,25.618033,29.441379,47.278234,51.574043,-19.88583,-26.596373,-47.040459,31852.5937,8.018731,10.217017,20.059914,22.536937,-7.451383,-10.881823,-15.35129,31576.622,7.675423,10.200494,20.760133,23.606136,-7.340419,-10.371414,-15.583369,8715.489,4.24183,3.52915,10.4994,13.451334,-2.023674,-3.110209,-4.642703,8371.029,4.075235,3.229837,9.496414,12.164032,-1.895043,-2.840168,-4.090677,43244.9365,8.945613,16.357778,34.071527,38.484824,-10.936476,-17.105456,-24.277331,45039.7002,8.825008,17.322156,37.296811,43.03308,-11.727952,-18.988409,-29.163155,91930.627,21.281538,27.988583,41.992581,47.093694,-18.92453,-24.706693,-49.027102,93993.6132,20.318961,26.576865,38.02275,42.238423,-18.330251,-23.668521,-54.95584,36209.4204,8.518187,11.552072,21.120746,23.479202,-8.431798,-12.013338,-18.717643,29183.4028,8.473015,9.339562,17.200195,19.149925,-6.792766,-9.531873,-15.797863,10977.7361,4.68131,4.413669,13.242347,17.372462,-2.546248,-4.171149,-6.795803,11338.5376,4.703251,4.262639,12.301321,15.927754,-2.521554,-3.849685,-5.657172,48855.3911,9.926697,18.719804,39.401659,45.428507,-12.731222,-21.089303,-31.551919,44203.0449,9.654196,16.9025,35.752951,40.69594,-11.249288,-18.1555,-27.743467,1.0
126181.7195,76.609946,34.455075,53.642235,58.507509,-27.677911,-36.502055,-82.492199,106562.9335,59.597216,31.704997,52.267855,56.74669,-22.360794,-30.250466,-55.10261,34998.2232,15.224303,9.988085,20.99654,24.81867,-8.042553,-11.696068,-15.957404,34942.0354,14.60663,10.073097,21.904165,26.143157,-7.970166,-11.609773,-16.999188,10120.2426,6.819306,3.566504,10.53339,13.807282,-2.227273,-3.454325,-4.925819,9792.3966,6.450651,3.26655,9.679327,12.692259,-2.104922,-3.176133,-4.682833,47888.4428,17.3375,16.346635,35.436435,41.683177,-12.013635,-18.914424,-25.281442,49915.033,16.900789,17.312941,38.589238,46.158982,-12.872842,-21.290647,-29.78939,106659.4058,74.608158,31.541355,49.532197,54.496263,-21.421607,-27.771772,-56.994964,110083.2514,81.725235,30.337958,45.47245,49.842796,-20.835676,-26.752258,-58.703274,39688.5755,15.978042,11.616922,23.17208,26.658637,-9.134874,-13.347588,-20.22963,33469.5163,15.77561,9.745683,19.315645,22.106001,-7.693028,-11.126285,-15.541471,12906.8997,7.489922,4.758696,14.52489,19.822398,-2.8776,-4.701576,-6.731286,13345.5127,7.73263,4.594583,13.886208,18.842377,-2.867032,-4.430539,-6.769279,55129.3037,20.290412,19.471551,42.794282,51.1693,-14.299703,-23.984655,-36.816193,49825.1123,19.43411,17.564686,39.142465,46.545066,-12.6191,-20.50909,-28.736827,1.0
126648.4177,61.166294,35.689878,55.646401,59.355636,-27.914461,-36.682553,-72.291171,107018.217,53.164602,32.118305,53.111201,56.566493,-22.476871,-29.902195,-57.316373,35502.4487,12.518981,10.5109,20.835065,24.078175,-8.28054,-11.88585,-18.210593,35327.061,11.883438,10.528205,21.707649,25.066774,-8.202537,-11.984713,-17.456036,9890.4351,5.55487,3.676464,10.868852,14.028621,-2.274698,-3.557651,-5.044124,9563.4724,5.285688,3.385503,9.956578,13.093353,-2.134667,-3.237692,-4.790564,48612.3625,13.852681,17.15834,35.231319,40.380753,-12.334855,-19.510653,-26.448974,50570.8645,13.63998,18.13133,38.378435,44.013254,-13.256853,-22.147381,-31.444503,106849.3882,51.207618,31.167998,48.035645,51.831575,-21.596184,-28.279341,-51.418239,110235.4606,53.94988,29.921449,44.278714,48.506621,-21.041998,-26.973086,-56.131639,40277.689,13.443618,11.935485,22.070732,24.921753,-9.400528,-13.760675,-21.884606,33882.8699,13.238222,10.018934,18.388046,20.675179,-7.88012,-11.302167,-17.42719,12749.5027,6.317067,4.705675,14.036268,18.312451,-2.931554,-4.864977,-6.938805,13203.5173,6.468135,4.561063,13.181838,17.374639,-2.902208,-4.47989,-6.538892,55669.0749,15.857718,19.87893,41.182324,47.526441,-14.673665,-24.674906,-37.063505,50426.6858,15.271686,17.984397,37.638044,43.192779,-12.902401,-21.197988,-32.436294,1.0
128172.8796,38.405554,38.195346,59.35933,62.870893,-28.680267,-38.399384,-79.929347,108326.781,32.554264,34.263201,56.729367,62.22135,-23.181696,-30.960492,-58.314334,39349.8542,13.583564,11.578312,21.678068,24.46614,-9.036579,-13.086095,-19.591053,38871.5608,12.947019,11.488324,22.279582,25.273529,-8.892367,-12.850492,-18.778698,10232.7129,5.126191,3.851341,11.327412,14.50228,-2.36421,-3.790102,-5.941731,9826.9016,4.891098,3.520132,10.218535,13.149566,-2.204984,-3.371125,-5.109365,52248.7356,14.082297,18.478712,36.719051,40.665762,-13.11764,-20.987464,-29.126457,54547.7295,14.034759,19.530853,39.772268,44.451515,-14.103432,-23.585452,-32.373461,106989.146,29.959687,32.497637,49.815277,55.549832,-22.003988,-29.642998,-67.335655,108787.2866,28.745317,30.569481,44.4482,48.938228,-21.322143,-28.220082,-62.98794,44596.3213,14.62497,13.40112,23.316161,25.586048,-10.301291,-15.376611,-24.880259,35552.0029,13.839868,10.639304,18.802221,20.821258,-8.177692,-11.728011,-17.657329,12985.9295,5.905571,4.842014,14.168279,18.539042,-3.005759,-5.12242,-7.7424,13432.3523,6.064247,4.668021,13.260596,17.141205,-2.960867,-4.692955,-6.592294,59273.6934,16.148941,21.486964,43.099485,47.848919,-15.510953,-26.556544,-37.622201,53421.6421,15.394611,19.345964,39.246465,43.803996,-13.604708,-22.828227,-36.552854,1.0
121343.4849,57.081811,36.615461,56.755333,60.804374,-26.837899,-35.817125,-76.907456,102950.2529,49.88596,32.998318,55.045826,58.766628,-21.555854,-28.357387,-54.873928,36818.7668,11.732199,11.660448,22.559371,25.504563,-8.643119,-12.757275,-18.335399,36489.1929,11.15756,11.627122,23.305938,26.862462,-8.517044,-12.404251,-16.727478,9763.6719,5.257274,3.912565,11.61095,15.083533,-2.230753,-3.585045,-5.279544,9369.4873,5.013273,3.570098,10.492843,13.533371,-2.084439,-3.21058,-4.401025,49308.6978,12.921366,18.680673,38.060243,43.063556,-12.498444,-20.237477,-27.67313,51326.647,12.781673,19.821779,41.596892,47.120577,-13.464932,-23.115972,-32.897058,102349.4631,47.693818,31.657334,48.572654,52.463813,-20.702261,-27.382096,-57.557815,103702.9624,49.592408,29.481776,42.68385,46.776997,-19.952991,-25.549027,-49.901728,42079.0141,12.759825,13.322924,23.977201,26.540683,-9.884658,-14.354064,-24.233945,33634.1928,12.346751,10.653691,19.389802,21.424164,-7.867102,-11.288426,-17.808903,12326.0683,5.979974,4.899944,14.563141,19.098122,-2.822994,-4.670175,-6.85725,12734.5656,6.071622,4.710567,13.619817,17.95647,-2.781615,-4.331142,-6.578893,56101.1972,14.818647,21.549192,44.228697,50.258849,-14.845759,-25.197461,-36.636399,50718.522,14.232577,19.401555,40.168234,45.439722,-12.969402,-21.290968,-30.785513,1.0
122098.9971,36.489996,37.105051,57.338875,61.215665,-27.205645,-36.437751,-65.183009,102557.3042,30.131197,33.034511,54.258215,58.349966,-21.840387,-28.636086,-54.821678,36927.5185,9.712666,11.626403,21.8473,24.60238,-8.792999,-12.722132,-20.364445,36448.3184,9.236454,11.553818,22.564324,25.618795,-8.659167,-12.492066,-18.180462,9651.7876,4.730409,3.807102,11.069867,14.341607,-2.278438,-3.538331,-5.557437,9287.9749,4.553945,3.467314,9.970846,12.794387,-2.119788,-3.165565,-4.546055,49403.1709,10.647009,18.512588,36.863063,40.964806,-12.734108,-20.115634,-26.093195,51505.5517,10.575589,19.562537,40.195714,44.971741,-13.732598,-22.826085,-31.980413,101499.0484,25.898157,31.602233,47.943993,52.271088,-20.92425,-27.314239,-54.140106,102829.371,24.251227,29.708927,42.991744,49.26507,-20.309077,-26.365733,-57.615518,42105.6074,10.323857,13.175607,23.149088,25.573922,-10.068138,-14.645531,-22.667974,33705.3811,10.177078,10.584817,18.811725,20.682886,-7.991378,-11.465351,-17.429514,12169.8711,5.24359,4.762252,13.972273,18.058621,-2.883915,-4.78879,-7.175263,12554.7444,5.274806,4.587628,12.971626,16.846599,-2.834554,-4.333775,-6.332396,56222.4297,11.875542,21.170686,43.043753,48.586435,-15.104301,-25.687962,-39.64943,50837.3745,11.475933,19.087688,39.093346,43.897301,-13.219262,-21.542819,-33.728713,1.0
122212.092,35.553294,37.308228,57.712869,61.163693,-27.336026,-36.101996,-72.855185,103312.6475,29.311918,33.229691,54.695399,58.071698,-22.019098,-29.158716,-58.14543,36727.5566,9.536643,11.680831,22.06676,24.979823,-8.7114,-12.493925,-18.998053,36281.2221,9.092975,11.654505,22.937057,25.95739,-8.558536,-12.572993,-18.417357,9617.188,4.687219,3.836415,11.24265,14.179747,-2.23628,-3.536292,-5.356128,9225.9124,4.495148,3.479088,10.047955,12.818865,-2.084505,-3.103318,-4.812263,49250.1514,10.459513,18.57498,37.362723,41.844916,-12.547647,-19.67126,-28.006479,51311.2154,10.378088,19.684218,40.982809,46.1326,-13.475635,-22.374563,-31.474644,101705.0634,24.979449,31.709302,48.25257,54.675403,-20.974586,-27.548733,-56.215651,103448.5991,23.529258,29.824223,43.355259,48.45285,-20.405629,-26.514723,-58.466265,41867.4467,10.157323,13.287997,23.550231,26.149026,-9.9556,-14.371806,-22.48705,33544.374,9.997773,10.661219,18.977986,21.098062,-7.917184,-11.205046,-16.580908,12140.8447,5.188099,4.804532,14.176439,18.649252,-2.831946,-4.75495,-7.280125,12497.5515,5.203722,4.608787,13.153425,16.623815,-2.790186,-4.344291,-7.072396,55969.4262,11.629754,21.348842,43.845486,49.56548,-14.889964,-25.493055,-39.609609,50685.6216,11.271953,19.228308,39.612578,44.460575,-13.061884,-21.598087,-31.00442,1.0
122705.7687,34.938693,37.249706,57.397707,61.453783,-27.42547,-36.717104,-69.416493,103629.6592,28.585576,33.208052,54.454562,58.274998,-22.164139,-29.404578,-59.758699,36695.5229,9.466161,11.726491,21.876771,24.755246,-8.802849,-12.690179,-18.793788,36275.0078,9.027852,11.672373,22.704684,25.839566,-8.656191,-12.51232,-19.113121,9626.8118,4.692008,3.856671,11.157671,14.152372,-2.269718,-3.60824,-4.962583,9224.0898,4.491017,3.495756,9.972241,12.760704,-2.116874,-3.234877,-4.551477,49278.2222,10.393421,18.634508,37.128574,41.238078,-12.776108,-20.137648,-27.761221,51305.6811,10.330488,19.820982,40.707143,45.437643,-13.693798,-22.808269,-32.563135,101881.4439,24.420425,31.669841,48.341171,54.053477,-21.062168,-27.441243,-60.472369,103785.8384,23.036025,29.731855,43.042134,47.351202,-20.549404,-26.696742,-55.706668,41840.0703,10.086624,13.351179,23.335481,25.794469,-10.040339,-14.564993,-24.736828,33512.0908,9.911941,10.690288,18.888449,20.621656,-8.007606,-11.370577,-15.992604,12157.4783,5.188358,4.819074,14.08606,18.213216,-2.868152,-4.792171,-7.288864,12505.8449,5.200317,4.627707,13.006105,16.651195,-2.840955,-4.490303,-6.442406,56207.7271,11.620598,21.454048,43.466491,49.319767,-15.074895,-25.734518,-39.908669,50612.0195,11.177466,19.258047,39.348444,44.411638,-13.21869,-21.617982,-33.162444,1.0
123112.5313,34.60094,37.372951,57.546602,61.209533,-27.547023,-36.313654,-72.072776,104270.9055,28.333162,33.241123,54.437114,58.671642,-22.296261,-30.106486,-56.634792,36506.9853,9.474878,11.648491,21.910639,24.590389,-8.772848,-12.806238,-20.730024,36142.6489,9.046124,11.564974,22.610214,25.666331,-8.620994,-12.516639,-18.203955,9617.4251,4.699045,3.817187,11.122788,13.961127,-2.268919,-3.604467,-5.285962,9201.8372,4.492217,3.485591,9.966135,12.781865,-2.113669,-3.252077,-4.557954,49172.0552,10.425422,18.554755,37.027833,41.212284,-12.764993,-20.305917,-28.143879,51301.4693,10.359635,19.562976,40.363865,45.227869,-13.728595,-22.435731,-33.833246,102287.5019,24.206789,31.776358,48.013688,53.380532,-21.126912,-28.023953,-61.021305,104144.9087,22.862867,29.829543,43.09205,47.443846,-20.699211,-26.499028,-65.228585,41673.9112,10.13086,13.214134,23.200821,25.67365,-9.988198,-14.50596,-22.208886,33375.5039,9.947322,10.648799,18.877092,20.762755,-7.959398,-11.410321,-16.326175,12136.2449,5.199056,4.781213,13.989268,18.159189,-2.880496,-4.773498,-6.938795,12494.4676,5.216271,4.61493,13.022762,16.62315,-2.840551,-4.506607,-7.056401,55977.0083,11.646525,21.232995,43.327261,49.122915,-15.066463,-25.642362,-36.982693,50549.6567,11.267042,19.181097,39.323554,43.813547,-13.241046,-21.897546,-33.662577,1.0
123048.7988,36.007957,37.492177,57.679025,61.854081,-27.614789,-37.203444,-74.88383,104573.1162,30.020244,33.40496,54.666999,58.684883,-22.359022,-29.358096,-53.573785,36542.3813,9.469987,11.669208,22.096559,24.673217,-8.717168,-12.467907,-18.253535,36149.7666,9.030586,11.611039,22.74897,25.867992,-8.583466,-12.479331,-17.631064,9613.9536,4.697342,3.844382,11.230965,14.111953,-2.261142,-3.629786,-5.456188,9198.4903,4.495771,3.494236,10.063014,13.011111,-2.104942,-3.226828,-5.06311,49009.7583,10.392955,18.55908,37.330224,41.76404,-12.632767,-20.168874,-26.094153,51236.1997,10.347727,19.662619,40.922588,45.857143,-13.651636,-23.179486,-33.090597,102468.8618,25.373333,31.820554,48.276332,53.417668,-21.217257,-27.638505,-56.41697,104485.6411,23.792933,29.94121,43.179161,48.203685,-20.767237,-26.52126,-50.807571,41807.0171,10.137197,13.264315,23.372542,25.615908,-9.966015,-14.476697,-21.418752,33402.6416,9.959019,10.636861,19.057305,20.978309,-7.941058,-11.249645,-17.750587,12125.3398,5.183923,4.816311,14.149562,18.169967,-2.864125,-4.813704,-7.140135,12485.4492,5.221407,4.625055,13.127634,16.689511,-2.819121,-4.421793,-6.344878,55879.8301,11.615032,21.346654,43.769381,49.307905,-15.034445,-26.056798,-40.29868,50525.9141,11.241848,19.240992,39.6334,44.337981,-13.137918,-21.692381,-34.867522,1.0
123370.1826,35.666975,37.491992,57.625986,61.136092,-27.623563,-36.908527,-73.780862,104599.6501,29.517489,33.391478,54.582458,58.118727,-22.388741,-29.661785,-62.441392,36568.2236,9.493692,11.576336,21.916631,24.626266,-8.751724,-12.759021,-18.250476,36145.7246,9.052322,11.538287,22.644121,25.856168,-8.588314,-12.354394,-20.347057,9593.4815,4.684341,3.813966,11.10319,13.996321,-2.246102,-3.542259,-5.069369,9189.9414,4.487358,3.461341,9.984515,12.68614,-2.103942,-3.199634,-4.795845,49087.0913,10.413896,18.354415,37.001631,41.787107,-12.667542,-20.436068,-27.178183,51224.0557,10.349503,19.535499,40.392025,45.414051,-13.582876,-22.684334,-34.229238,102669.357,25.043672,31.792421,48.256627,53.019556,-21.254391,-27.750657,-63.027447,104136.7412,23.473302,29.825383,43.521804,49.514222,-20.679212,-27.231233,-67.30015,41657.667,10.09493,13.215746,23.246946,25.679208,-9.94123,-14.450398,-22.078276,33385.9671,9.940564,10.564346,18.866846,20.768173,-7.942493,-11.35292,-16.726891,12115.333,5.191036,4.774071,13.96685,18.500877,-2.84903,-4.757005,-6.938313,12492.0847,5.215078,4.582969,13.038877,16.480307,-2.826101,-4.412214,-6.999126,55872.6211,11.599148,21.217273,43.24466,49.336313,-14.947363,-25.334466,-39.213877,50368.8462,11.20175,19.068746,39.374464,44.25611,-13.154681,-21.722008,-32.618661,1.0
123049.242,35.127611,37.535847,58.105696,61.962493,-27.531251,-36.453996,-75.459173,104200.2144,28.95934,33.323475,54.359515,58.013914,-22.276505,-29.694053,-60.112308,36664.3077,9.606943,11.553363,21.820278,24.51024,-8.865206,-12.73961,-18.490756,36341.9517,9.140574,11.489997,22.292387,25.244178,-8.698896,-12.504529,-19.82083,9651.5352,4.739252,3.794969,10.989299,14.03453,-2.286374,-3.50284,-5.059575,9259.5847,4.570279,3.475624,10.018624,12.850782,-2.14239,-3.178686,-4.464754,49376.3286,10.591493,18.383062,36.968644,41.563678,-12.887966,-20.226456,-32.59884,51510.9297,10.483289,19.436689,39.949569,44.822262,-13.82189,-22.52892,-33.036766,102279.5483,24.6374,31.825779,48.254571,53.675326,-21.221548,-27.930319,-56.313739,104381.9614,23.157625,29.941211,43.453096,48.860601,-20.680383,-26.846751,-57.595862,41993.4151,10.229459,13.141245,22.864456,25.408343,-10.087558,-14.579933,-21.272852,33519.3303,10.08047,10.550562,18.863878,21.099319,-8.059483,-11.501854,-19.026492,12178.6738,5.243071,4.754962,13.8518,17.923575,-2.890478,-4.771527,-6.952738,12563.1231,5.300767,4.605516,13.116156,16.712886,-2.872689,-4.395179,-6.759156,56290.3144,11.770403,21.136953,42.835499,48.276612,-15.185916,-25.463877,-40.426178,50660.5674,11.390989,19.048901,39.095524,43.953276,-13.31189,-21.904124,-35.321948,1.0
122951.3167,34.75259,37.429685,57.707106,61.814249,-27.589097,-36.466575,-75.529768,104245.9014,28.638453,33.282267,54.571365,57.91128,-22.359634,-30.283114,-53.580235,36561.9224,9.529793,11.734587,21.92516,24.718991,-8.727361,-12.697555,-19.919095,36050.2696,9.031669,11.634759,22.59393,25.448569,-8.593691,-12.485884,-18.48289,9567.948,4.705389,3.832138,11.127246,14.161556,-2.262092,-3.51351,-5.081535,9191.1177,4.532972,3.506877,10.037061,12.865722,-2.10028,-3.130725,-4.83,48998.0883,10.442461,18.702743,37.356236,41.481826,-12.671253,-19.798248,-28.404576,50987.5279,10.333541,19.763201,40.648694,45.799682,-13.649375,-22.601805,-34.794776,102680.6182,24.49537,31.724013,48.045991,51.6468,-21.285632,-28.028181,-58.150719,103994.6684,22.880175,29.794857,43.118153,47.20206,-20.695661,-26.582822,-56.222296,41611.0317,10.084062,13.288838,23.123738,25.713985,-9.981919,-14.397004,-22.434977,33434.1499,9.991124,10.705369,18.965441,20.897081,-7.950996,-11.386242,-18.80854,12080.8947,5.199926,4.79971,13.991394,18.071399,-2.864468,-4.714211,-6.892793,12474.8879,5.248009,4.645267,13.149053,16.733503,-2.820575,-4.353675,-6.721767,55798.8008,11.618751,21.420045,43.34489,48.84291,-15.024056,-25.47491,-38.319241,50461.2568,11.253616,19.332112,39.589185,44.224189,-13.184132,-21.711249,-33.855854,1.0
